date,time,NEE.south,R.south,GPP.south,NEE.north,R.north,GPP.north
2015-06-20,12:00,0.386149,6.6735,-6.28735,4.2379,5.39572,-1.15781
2015-06-21,12:00,-0.151519,6.19539,-6.34691,3.8995,5.05883,-1.15933
2015-06-22,12:00,0.40203,7.70656,-7.30453,3.13085,5.49768,-2.36683
2015-06-23,12:00,1.4944,7.75357,-6.25918,5.38497,5.39437,-0.00940625
2015-06-24,12:00,2.91971,6.75641,-3.8367,4.75821,5.4573,-0.699098
2015-06-25,12:00,1.04927,8.33389,-7.28461,3.5317,5.32227,-1.79057
2015-06-26,12:00,1.52494,6.25129,-4.72635,3.85178,5.03432,-1.18254
2015-06-27,12:00,-0.495761,7.52435,-7.16728,4.39242,6.0169,-1.62448
2015-06-28,12:00,0.786025,7.89498,-6.70188,3.38208,6.90511,-3.52303
2015-06-29,12:00,0.408875,7.64822,-7.23935,3.1338,5.91529,-2.78149
2015-06-30,12:00,0.422015,7.72324,-7.05358,4.58696,6.34872,-1.76176
2015-07-01,12:00,1.21186,8.03991,-6.31788,4.0356,8.05724,-4.02164
2015-07-02,12:00,2.08737,6.74622,-4.65885,4.86122,9.31864,-4.45741
2015-07-03,12:00,2.11237,7.26926,-4.28824,4.52114,9.6205,-5.09936
2015-07-04,12:00,0.176984,8.01283,-6.91368,6.18239,9.81395,-3.63156
2015-07-05,12:00,2.10077,7.71832,-5.19818,8.05578,8.66617,-0.610389
2015-07-06,12:00,2.48639,7.95991,-6.53213,5.78233,6.24494,-0.462604
2015-07-07,12:00,0.355383,7.56004,-7.2687,3.8038,6.14057,-2.33677
2015-07-08,12:00,1.77486,7.26081,-5.14343,3.35233,5.51717,-2.16484
2015-07-09,12:00,1.84167,7.16107,-5.38433,3.71972,5.16226,-1.44253
2015-07-10,12:00,1.14969,8.56299,-6.88202,4.06567,5.11655,-1.05088
2015-07-11,12:00,2.91301,8.42529,-4.51061,4.05948,6.43808,-2.37859
2015-07-12,12:00,1.50434,8.68127,-6.24641,4.708,6.14277,-1.43476
2015-07-13,12:00,1.00699,7.95487,-6.12042,4.65072,5.81776,-1.16704
2015-07-14,12:00,0.784101,8.0472,-6.52652,3.59778,6.12151,-2.52373
2015-07-15,12:00,1.62539,8.62245,-5.55397,5.74711,6.68565,-0.938542
2015-07-16,12:00,1.12826,7.35142,-4.90704,5.99188,6.35771,-0.365827
2015-07-17,12:00,0.740389,6.03096,-6.48183,4.07821,5.59708,-1.51887
2015-07-18,12:00,-0.227362,6.08126,-7.43384,2.44853,5.35508,-2.90655
2015-07-19,12:00,1.10952,6.49721,-7.60397,3.04321,5.83748,-2.79428
2015-07-20,12:00,1.38385,7.70343,-7.21119,4.4014,5.87362,-1.47222
2015-07-21,12:00,0.879372,5.68016,-8.08286,3.48042,5.26573,-1.78531
2015-07-22,12:00,0.934753,6.60038,-8.37251,3.27166,6.23541,-2.96375
2015-07-23,12:00,3.5441,6.35052,-2.86555,3.48942,5.89039,-2.40097
2015-07-24,12:00,2.89408,6.58701,-3.69293,3.40219,5.8711,-2.46891
2015-07-25,12:00,4.31563,6.03843,-1.72281,4.10861,5.63466,-1.52605
2015-07-26,12:00,6.25302,6.56547,-0.312449,4.16314,6.17695,-2.0365
2015-07-27,12:00,4.75999,6.26416,-1.50416,2.86341,5.25136,-2.38795
2015-07-28,12:00,4.55688,5.59932,-1.04244,4.14973,5.41439,-1.26466
2015-07-29,12:00,4.43664,6.13499,-1.69835,4.14385,6.22939,-2.08554
2015-07-30,12:00,5.20135,6.64796,-1.44661,4.92782,6.13815,-1.21033
2015-07-31,12:00,4.9576,6.70428,-1.74668,3.76192,5.87055,-2.10863
2015-08-01,12:00,3.74688,6.98996,-3.24308,4.23733,6.1068,-1.86947
2015-08-02,12:00,3.9915,6.20254,-2.21104,3.43457,5.64094,-2.20637
2015-08-03,12:00,3.26774,6.80021,-3.53247,3.28733,5.77491,-2.48758
2015-08-04,12:00,4.24107,7.80287,-3.5618,3.25134,6.64922,-3.39788
2015-08-05,12:00,4.91971,5.9016,-0.981891,4.83079,6.24506,-1.41427
2015-08-06,12:00,3.88282,7.4227,-3.53987,3.98489,7.05812,-3.07323
2015-08-07,12:00,4.09545,7.79379,-3.69834,2.74313,7.09065,-4.34752
2015-08-08,12:00,3.47902,7.31066,-3.83164,3.87046,6.92351,-3.05305
2015-08-09,12:00,4.27905,7.8811,-3.60205,4.43989,6.97928,-2.5394
2015-08-10,12:00,3.37685,7.55586,-4.17901,3.5795,6.71252,-3.13302
2015-08-11,12:00,3.97627,6.0597,-2.08343,2.70301,6.13588,-3.43287
2015-08-12,12:00,4.07444,7.68367,-3.60923,4.30282,6.71315,-2.41032
2015-08-13,12:00,3.86806,7.68414,-3.81608,4.45987,6.37512,-1.91526
2015-08-14,12:00,3.28937,7.54598,-4.25661,2.74392,6.62976,-3.88584
2015-08-15,12:00,3.95851,7.75533,-3.79682,4.71739,6.65671,-1.93932
2015-08-16,12:00,4.4649,8.05083,-3.58593,4.66943,7.05474,-2.38531
2015-08-17,12:00,4.26996,7.83868,-3.56872,4.69148,6.69181,-2.00033
2015-08-18,12:00,4.57227,8.14621,-3.57394,4.29467,6.53649,-2.24183
2015-08-19,12:00,3.70478,7.3939,-3.68913,2.89257,5.90332,-3.01075
2015-08-20,12:00,2.39093,6.77353,-4.3826,3.23819,5.4853,-2.24711
2015-08-21,12:00,2.36525,7.05547,-4.69022,2.68823,5.886,-3.19777
2015-08-22,12:00,2.89394,7.57751,-4.68357,2.52406,6.05731,-3.53325
2015-08-23,12:00,3.78666,7.73891,-3.95225,5.10682,6.745,-1.63818
2015-08-24,12:00,4.99086,7.98005,-2.98919,4.75541,7.62919,-2.87378
2015-08-25,12:00,4.7259,8.05664,-3.33074,4.82812,8.38717,-3.55905
2015-08-26,12:00,5.90652,6.78735,-0.880831,3.9987,5.73541,-1.7367
2015-08-27,12:00,5.31486,6.54459,-1.22973,2.63229,5.80367,-3.17138
2015-08-28,12:00,4.2615,6.13998,-1.87848,3.26954,5.76421,-2.49467
2015-08-29,12:00,3.08394,6.20433,-3.12039,3.06924,5.72406,-2.65481
2015-08-30,12:00,2.4966,6.07624,-3.57964,3.65014,6.09219,-2.44205
2015-08-31,12:00,1.72968,6.10827,-4.37859,1.82877,5.02464,-3.19587
2015-09-01,12:00,5.47807,6.38252,-0.904459,5.79405,6.66815,-0.874093
2015-09-02,12:00,5.54994,5.34118,0.208755,5.5206,6.12195,-3.09698
2015-09-03,12:00,3.13211,5.36892,-2.23681,3.75407,5.47789,-1.57459
2015-09-04,12:00,4.41691,5.48892,-1.07201,3.9177,5.46863,-1.55093
2015-09-05,12:00,3.91342,5.15303,-1.23962,3.4696,4.87406,-1.40447
2015-09-06,12:00,4.12794,4.84869,-0.720755,2.94393,4.52251,-1.57858
2015-09-07,12:00,3.00406,4.51537,-1.51132,2.89698,4.58907,-1.69209
2015-09-08,12:00,2.83432,4.81189,-1.97758,2.6937,4.20037,-1.50666
2015-09-09,12:00,1.68014,5.06624,-3.38611,2.87665,4.72437,-1.84772
2015-09-10,12:00,2.22863,6.17119,-3.94256,3.65215,5.47361,-1.82146
2015-09-11,12:00,3.50708,5.71798,-2.21089,4.07786,5.1348,-1.05694
2015-09-12,12:00,3.14262,4.71778,-1.57516,3.77302,5.2537,-1.48068
2015-09-13,12:00,3.01374,4.7178,-1.70406,3.07319,4.935,-1.86181
2015-09-14,12:00,3.17358,4.89976,-1.72618,3.32575,5.13935,-1.8136
2015-09-15,12:00,4.22208,4.64456,-0.42248,3.80485,4.75116,-0.946311
2015-09-16,12:00,3.86388,5.02069,-1.15681,2.76895,4.98938,-2.22043
2015-09-17,12:00,5.54886,5.764,-0.215138,3.38358,5.10953,-2.07918
2015-09-18,12:00,4.8429,5.24183,-0.398933,2.95934,4.40832,-1.44898
2015-09-19,12:00,3.30487,5.02131,-1.71643,3.30912,5.28438,-1.97526
2015-09-20,12:00,3.23117,4.34439,-1.11322,3.89795,4.9894,-1.09144
2015-09-21,12:00,2.25758,3.89998,-1.6424,2.33012,3.88063,-1.55051
2015-09-22,12:00,3.75426,4.66635,-0.912086,2.29752,3.74143,-1.44391
2015-09-23,12:00,3.81582,4.81498,-0.999157,1.81885,3.98345,-2.16461
2015-09-24,12:00,3.77527,4.27847,-0.503208,2.78536,4.49825,-1.7129
2015-09-25,12:00,3.83382,4.65965,-0.82583,1.58711,3.75904,-2.17193
2015-09-26,12:00,2.53467,4.31238,-1.77771,2.08232,3.94368,-1.86136
2015-09-27,12:00,2.44145,3.91451,-1.47306,2.25994,4.22105,-1.96111
2015-09-28,12:00,2.31982,4.19359,-1.87377,2.37542,4.10588,-1.73046
2015-09-29,12:00,1.62248,3.77101,-2.41899,1.25316,3.47778,-2.22462
2015-09-30,12:00,1.91637,4.02776,-2.11139,2.74085,4.40152,-1.66067
2015-10-01,12:00,2.22561,3.85221,-1.6266,2.50943,4.36532,-1.8559
2015-10-02,12:00,1.67989,3.60839,-1.92849,2.20616,4.40681,-2.20065
2015-10-03,12:00,1.34133,3.58141,-2.24008,1.14948,3.33891,-2.18942
2015-10-04,12:00,1.6601,3.98993,-2.32982,2.9245,4.47362,-1.54912
2015-10-05,12:00,2.66148,3.75888,-1.0974,2.81073,3.63947,-0.828748
2015-10-06,12:00,1.9832,3.01893,-1.03572,2.47466,2.91442,-0.439761
2015-10-07,12:00,1.89414,2.91687,-1.02273,2.1864,3.00087,-0.814466
2015-10-08,12:00,1.45393,2.7673,-1.31337,1.62237,2.56976,-0.947398
2015-10-09,12:00,0.976864,2.69925,-1.72239,1.01285,2.69435,-1.6815
2015-10-10,12:00,1.76341,2.69304,-0.929623,2.10468,2.81201,-0.707332
2015-10-11,12:00,1.46872,2.97399,-1.50526,1.72623,2.69776,-0.971527
2015-10-12,12:00,0.533837,2.40369,-1.86985,1.10718,2.47457,-1.3674
2015-10-13,12:00,0.827028,2.872,-2.04497,1.77168,2.42728,-0.655606
2015-10-14,12:00,0.833512,2.50234,-1.66883,0.80867,2.21364,-1.40497
2015-10-15,12:00,0.951462,2.44075,-1.48929,0.560574,2.1123,-1.55172
2015-10-16,12:00,0.847561,2.24729,-1.39973,1.15553,2.29493,-1.13939
2015-10-17,12:00,0.973134,2.4984,-1.52527,2.16631,2.53299,-0.366674
2015-10-18,12:00,1.3746,2.79828,-1.42368,2.40229,3.37068,-0.968395
2015-10-19,12:00,1.48037,2.27044,-0.790064,2.1885,2.74172,-0.553221
2015-10-20,12:00,1.86331,2.32948,-0.466174,1.36691,2.27136,-0.904455
2015-10-21,12:00,2.3422,2.7557,-0.413505,1.13946,2.12567,-0.986204
2015-10-22,12:00,3.29148,3.55417,-0.262689,1.74134,3.0089,-1.26756
2015-10-23,12:00,1.81004,2.71369,-0.903647,1.87357,3.27271,-1.39914
2015-10-24,12:00,1.82795,2.54574,-0.717781,1.28731,2.54847,-1.26116
2015-10-25,12:00,1.81565,2.70986,-0.894209,1.47864,2.57561,-1.09697
2015-10-26,12:00,1.34863,2.02431,-0.675674,1.28123,2.35077,-1.06954
2015-10-27,12:00,1.43597,2.20455,-0.768584,1.32855,2.47193,-1.14338
2015-10-28,12:00,1.35516,1.9443,-0.589141,1.07786,1.68157,-0.603709
2015-10-29,12:00,2.14375,2.41651,-0.272767,2.71087,2.58605,0.124814
2015-10-30,12:00,1.49789,2.1819,-0.68401,1.39449,2.13623,-0.741733
2015-10-31,12:00,1.76521,2.3763,-0.611089,1.16499,2.04645,-0.881464
2015-11-01,12:00,1.45036,2.39679,-0.946427,1.41343,2.63281,-1.21938
2015-11-02,12:00,1.23548,2.19525,-0.959767,1.6284,2.89396,-1.26556
2015-11-03,12:00,1.42582,2.03621,-0.61039,1.35322,2.43504,-1.08182
2015-11-04,12:00,1.34491,2.47691,-1.13201,1.32745,2.69107,-1.36361
2015-11-05,12:00,1.4648,2.04929,-0.584487,1.73268,2.22085,-0.488174
2015-11-06,12:00,2.18504,2.5879,-0.402863,1.1282,2.02571,-0.897507
2015-11-07,12:00,2.40698,2.84805,-0.441074,1.70468,2.82904,-1.12436
2015-11-08,12:00,2.18556,2.69738,-0.51182,2.5168,2.97463,-0.457832
2015-11-09,12:00,2.3391,2.47952,-0.140415,1.35461,2.08761,-0.732993
2015-11-10,12:00,1.31118,1.89386,-0.582675,1.40172,2.30883,-0.907105
2015-11-11,12:00,0.73622,1.48889,-0.752668,1.19899,1.98158,-0.782599
2015-11-12,12:00,0.925982,1.79898,-0.872997,1.61153,2.33899,-0.727462
2015-11-13,12:00,1.75763,1.87776,-0.120127,1.4012,2.14182,-0.74062
2015-11-14,12:00,1.22726,1.62465,-0.397396,1.17076,1.64613,-0.475365
2015-11-15,12:00,1.29589,1.5675,-0.27161,1.15445,1.79414,-0.639691
2015-11-16,12:00,1.59262,1.71052,-0.117896,1.18744,1.48977,-0.302324
2015-11-17,12:00,1.73754,1.93127,-0.19373,0.898599,1.49045,-0.591854
2015-11-18,12:00,1.68257,2.00211,-0.31954,1.19858,1.73023,-0.531651
2015-11-19,12:00,1.66373,1.55379,0.109936,1.19717,1.49516,-0.29799
2015-11-20,12:00,1.0492,1.04786,0.00134701,0.963652,1.17038,-0.206731
2015-11-21,12:00,0.900684,0.872342,0.0283423,0.823365,0.887926,-0.0645608
2015-11-22,12:00,0.687179,0.64823,0.0389485,0.789334,0.734811,0.0545225
2015-11-23,12:00,0.461421,0.575845,-0.114424,0.546371,0.562784,-0.0164138
2015-11-24,12:00,1.22544,1.20505,0.0203881,0.579515,0.934868,-0.355353
2015-11-25,12:00,1.4215,1.39091,0.030587,0.531428,1.19848,-0.667054
2015-11-26,12:00,1.39311,1.48727,-0.0941567,0.829204,1.35784,-0.528639
2015-11-27,12:00,2.88666,2.77391,0.112749,1.10238,1.95449,-0.852114
2015-11-28,12:00,2.28316,2.20821,0.074947,0.904384,1.60216,-0.697774
2015-11-29,12:00,1.63517,1.51318,0.121995,0.693803,1.10441,-0.41061
2015-11-30,12:00,0.576052,0.938524,-0.362472,0.809538,1.2668,-0.457259
2015-12-01,12:00,0.551592,0.636224,-0.084632,0.798873,1.12894,-0.33007
2015-12-02,12:00,0.69523,0.846711,-0.151481,0.665984,0.917873,-0.251889
2015-12-03,12:00,0.848806,1.08836,-0.239555,0.703142,1.27604,-0.572898
2015-12-04,12:00,1.42051,1.35517,0.0653422,1.01476,1.69179,-0.677029
2015-12-05,12:00,2.46317,2.4247,0.0384706,1.1933,1.75033,-0.557036
2015-12-06,12:00,2.87424,2.89311,-0.018874,1.77474,2.35659,-0.581854
2015-12-07,12:00,0.795179,1.0348,-0.239625,1.19667,1.77323,-0.576554
2015-12-08,12:00,0.961891,1.13304,-0.171151,0.66898,1.06952,-0.400535
2015-12-09,12:00,1.73414,1.88345,-0.149313,1.09126,1.66616,-0.574896
2015-12-10,12:00,2.61499,2.60846,0.0065286,1.18415,1.8232,-0.639043
2015-12-11,12:00,1.27993,1.35872,-0.0787968,0.86154,1.30605,-0.444505
2015-12-12,12:00,0.37179,0.600087,-0.228297,0.804253,1.01751,-0.213259
2015-12-13,12:00,0.696274,0.63041,0.065864,0.754373,0.75986,-0.00548704
2015-12-14,12:00,0.656954,0.48293,0.174023,0.609885,0.689078,-0.0791935
2015-12-15,12:00,0.315335,0.330657,-0.0153224,0.493087,0.651955,-0.158867
2015-12-16,12:00,0.591495,0.571345,0.0201504,0.543074,0.730498,-0.187424
2015-12-17,12:00,0.782816,0.843615,-0.0607987,0.463379,0.910135,-0.445951
2015-12-18,12:00,1.43402,1.60528,-0.17126,0.72287,1.83283,-1.10996
2015-12-19,12:00,1.31703,1.61142,-0.294383,0.988413,1.03772,-0.354285
2015-12-20,12:00,2.54185,2.7544,-0.212545,0.915886,1.60461,-0.621714
2015-12-21,12:00,2.3553,2.472,-0.116701,0.392418,0.964459,-0.545585
2015-12-22,12:00,1.30703,1.49714,-0.190101,0.651089,1.17403,-0.885869
2015-12-23,12:00,1.32523,1.51666,-0.191428,0.888375,1.57671,-0.507953
2015-12-24,12:00,1.75711,1.82529,-0.0681889,0.760649,1.27109,-0.688973
2015-12-25,12:00,1.94837,1.93266,0.0157138,0.36005,1.28202,-0.934148
2015-12-26,12:00,0.633249,0.692657,-0.0594081,1.00241,1.49361,-0.500293
2015-12-27,12:00,0.695144,0.677319,0.0178249,0.914104,1.58196,-0.563089
2015-12-28,12:00,0.391919,0.60298,-0.211061,0.668679,1.51707,-0.363715
2015-12-29,12:00,0.246272,0.562222,-0.31595,0.58265,1.85352,-0.740025
2015-12-30,12:00,0.785214,0.757882,0.0273317,0.659792,1.28508,-0.645125
2015-12-31,12:00,0.529635,0.579852,-0.0502168,1.04152,1.66345,-0.801308
2016-01-01,12:00,0.625743,0.691419,-0.0656757,1.16939,1.41712,-0.291376
2016-01-02,12:00,0.517028,0.53598,-0.0189513,1.16939,1.41712,-0.291376
2016-01-03,12:00,0.465328,0.668424,-0.203096,0.79165,1.21743,-0.0729801
2016-01-04,12:00,0.546835,0.571257,-0.0244228,0.683609,1.08422,-0.0873167
2016-01-05,12:00,0.687793,0.703711,-0.0159184,0.739219,1.15788,-0.0146398
2016-01-06,12:00,0.492082,0.505127,-0.0130442,0.630943,0.665336,0.498805
2016-01-07,12:00,1.47087,0.716622,0.75425,0.647266,0.201998,0.358626
2016-01-08,12:00,0.412373,0.542019,-0.129646,0.646397,0.729586,-0.490776
2016-01-09,12:00,0.416367,0.590256,-0.173889,0.656472,0.759731,-0.239248
2016-01-10,12:00,0.666074,0.705922,-0.0398484,0.709762,0.71206,-0.488237
2016-01-11,12:00,0.664274,0.707766,-0.0434918,0.410011,0.21748,-0.515247
2016-01-12,12:00,0.791604,0.796082,-0.00447768,0.737405,0.712986,-0.299696
2016-01-13,12:00,0.5802,0.824194,-0.209892,0.746547,1.11551,-0.368961
2016-01-14,12:00,1.1346,1.13249,0.00211153,0.607525,0.885844,-0.278319
2016-01-15,12:00,0.810437,0.912434,-0.101996,0.548556,0.599552,-0.0509959
2016-01-16,12:00,0.46506,0.620194,-0.155133,0.630637,0.576245,0.0543924
2016-01-17,12:00,0.398816,0.657293,-0.258477,0.797207,1.01901,-0.221804
2016-01-18,12:00,0.382451,0.507341,-0.124889,0.747242,0.70752,0.0397224
2016-01-19,12:00,0.44513,0.585151,-0.14002,0.563075,0.799021,-0.235946
2016-01-20,12:00,0.495827,0.726168,-0.230341,0.643978,0.739881,-0.0959033
2016-01-21,12:00,0.528988,0.763411,-0.234424,0.382932,0.0239158,0.359016
2016-01-22,12:00,0.199852,0.803594,-0.603742,0.241974,-0.179734,0.421708
2016-01-23,12:00,0.627473,0.801945,-0.107282,0.220596,0.3382,-0.117604
2016-01-24,12:00,0.313048,0.688958,-0.295435,0.542166,0.735328,-0.193162
2016-01-25,12:00,0.670482,0.748158,-0.0776764,0.487011,0.826752,-0.339741
2016-01-26,12:00,0.65649,0.862663,-0.206173,0.579934,1.42144,-0.841505
2016-01-27,12:00,0.570233,0.844499,-0.274266,0.747896,1.4206,-0.672705
2016-01-28,12:00,0.491821,0.788367,-0.302461,0.838614,1.26374,-0.425127
2016-01-29,12:00,1.77558,1.70764,0.0679411,0.724656,1.29021,-0.565559
2016-01-30,12:00,1.97933,1.89392,0.0854173,0.440115,1.13121,-0.691092
2016-01-31,12:00,0.673853,0.757088,-0.083235,0.31136,0.925526,-0.614166
2016-02-01,12:00,0.57595,0.622222,-0.0462722,0.426347,0.961177,-0.53483
2016-02-02,12:00,0.938394,1.09049,-0.152092,0.505676,0.940382,-0.434706
2016-02-03,12:00,0.64148,0.893107,-0.251627,0.747171,0.827837,-0.0806663
2016-02-04,12:00,0.407585,0.640182,-0.232597,0.564388,0.903604,-0.339217
2016-02-05,12:00,0.357464,0.574572,-0.217108,0.297976,0.784734,-0.486758
2016-02-06,12:00,0.898956,0.946978,-0.0480219,0.414663,0.992466,-0.577804
2016-02-07,12:00,1.18679,1.46612,-0.279324,0.342904,1.3412,-0.998298
2016-02-08,12:00,1.23325,1.41778,-0.184532,0.389363,1.32368,-0.934317
2016-02-09,12:00,1.07942,1.34426,-0.264833,0.429369,1.32218,-0.892809
2016-02-10,12:00,1.0652,0.92029,0.144914,0.705316,1.09072,-0.385403
2016-02-11,12:00,1.10612,0.986839,0.119279,0.895799,1.11735,-0.221554
2016-02-12,12:00,0.682726,0.824427,-0.141701,0.705209,0.845718,-0.140509
2016-02-13,12:00,0.568332,0.673449,-0.105117,0.483371,0.632982,-0.149611
2016-02-14,12:00,0.654178,0.803817,-0.14964,0.599524,0.473516,0.126008
2016-02-15,12:00,0.700434,0.670878,0.0295556,0.606299,0.403579,0.20272
2016-02-16,12:00,0.738697,0.758458,-0.0197614,0.388346,0.461974,-0.0736278
2016-02-17,12:00,0.724379,0.701132,0.0232477,0.295797,0.702277,-0.40648
2016-02-18,12:00,0.545634,0.732135,-0.186501,0.485183,0.743791,-0.258608
2016-02-19,12:00,0.589338,0.715492,-0.126154,0.433285,0.796092,-0.362808
2016-02-20,12:00,0.974592,0.883036,0.0915559,0.246661,0.689732,-0.443071
2016-02-21,12:00,0.794124,0.810892,-0.0167681,0.456456,0.927531,-0.471074
2016-02-22,12:00,0.505989,0.798241,-0.292253,0.549538,0.963307,-0.413769
2016-02-23,12:00,0.481937,0.766865,-0.284928,0.54095,0.813792,-0.272842
2016-02-24,12:00,0.270498,0.573185,-0.302687,0.389899,0.797566,-0.407667
2016-02-25,12:00,0.393311,0.54407,-0.150759,0.416479,0.789432,-0.372953
2016-02-26,12:00,0.227482,0.665603,-0.438121,0.353973,0.710121,-0.356148
2016-02-27,12:00,0.267932,0.593239,-0.325307,0.33638,0.752694,-0.416314
2016-02-28,12:00,0.153681,0.624125,-0.470444,0.193817,0.757579,-0.563762
2016-02-29,12:00,0.188816,0.598149,-0.409333,0.18405,0.651523,-0.467474
2016-03-01,12:00,0.393019,0.631372,-0.238352,0.280762,0.44286,-0.162097
2016-03-02,12:00,0.589068,0.686464,-0.0973959,0.41005,0.741332,-0.331282
2016-03-03,12:00,0.587053,0.864139,-0.277087,0.457827,1.07668,-0.618851
2016-03-04,12:00,0.633871,0.848833,-0.309874,0.613592,1.15586,-0.54227
2016-03-05,12:00,0.716382,0.828862,-0.11248,0.646955,1.25456,-0.607601
2016-03-06,12:00,0.726156,0.778278,-0.0521218,0.712502,1.21438,-0.501873
2016-03-07,12:00,0.919566,0.937555,-0.0179894,0.51046,1.20493,-0.694468
2016-03-08,12:00,0.628157,0.781176,-0.153019,0.262281,0.882367,-0.620087
2016-03-09,12:00,0.602604,0.867472,-0.264868,0.380931,0.988568,-0.607637
2016-03-10,12:00,0.596556,1.30909,-0.473759,0.431505,1.26361,-0.832109
2016-03-11,12:00,0.12008,0.865282,-0.745202,0.160502,1.19833,-1.03782
2016-03-12,12:00,0.266276,0.713331,-0.447055,0.369403,0.881331,-0.511928
2016-03-13,12:00,0.495016,0.869493,-0.374477,0.47001,1.2273,-0.757286
2016-03-14,12:00,0.809352,1.08148,-0.272131,0.715844,1.89518,-1.17933
2016-03-15,12:00,0.940939,1.76378,-0.822837,0.458553,2.05297,-1.59442
2016-03-16,12:00,0.735424,1.98622,-1.2508,0.358074,2.00947,-1.65139
2016-03-17,12:00,1.0125,1.97706,-0.964563,0.518217,2.22629,-1.70808
2016-03-18,12:00,0.90565,1.5185,-0.612853,0.253042,1.37566,-1.12261
2016-03-19,12:00,0.63504,1.43472,-0.799683,0.294301,1.66152,-1.36721
2016-03-20,12:00,0.774841,1.99568,-1.22083,0.569049,1.82187,-1.25282
2016-03-21,12:00,0.767374,1.68792,-0.920542,0.360237,1.62267,-1.26244
2016-03-22,12:00,1.07626,1.43295,-0.356689,0.796675,1.67001,-0.873334
2016-03-23,12:00,1.58466,2.54279,-0.958128,0.260553,1.64495,-1.38439
2016-03-24,12:00,1.03289,2.13921,-1.10631,0.478667,1.74197,-1.2633
2016-03-25,12:00,1.30963,1.78903,-0.479402,0.651431,1.70212,-1.05069
2016-03-26,12:00,0.992502,2.35752,-1.36502,0.487523,2.20863,-1.7211
2016-03-27,12:00,1.59673,2.65579,-1.05906,0.480932,2.32267,-1.84174
2016-03-28,12:00,1.46129,3.15442,-1.69312,0.811517,2.24817,-1.43665
2016-03-29,12:00,1.15477,2.38578,-1.231,0.717511,2.15828,-1.44077
2016-03-30,12:00,0.939096,2.38367,-1.44458,0.658878,1.97384,-1.31496
2016-03-31,12:00,0.50425,2.01901,-1.51476,0.832886,1.82298,-0.990099
2016-04-01,12:00,0.86427,2.72599,-1.86172,1.17346,2.31732,-1.14386
2016-04-02,12:00,1.12869,1.87213,-0.743444,0.762976,1.84861,-1.08564
2016-04-03,12:00,1.18647,2.57249,-1.38602,1.17098,2.4739,-1.30292
2016-04-04,12:00,1.23431,2.30143,-1.06712,1.08569,2.32352,-1.23783
2016-04-05,12:00,1.12701,3.08324,-2.12048,0.968399,2.61298,-1.64458
2016-04-06,12:00,2.72398,3.59455,-0.580328,1.60918,2.70714,-1.09796
2016-04-07,12:00,1.63764,2.15925,-0.521608,0.918069,2.15676,-1.23869
2016-04-08,12:00,1.21076,2.96215,-1.7514,0.444614,2.2805,-1.83589
2016-04-09,12:00,0.97677,2.79824,-1.82147,0.590035,2.25884,-1.6688
2016-04-10,12:00,0.83128,2.9149,-2.08362,0.541617,2.70322,-2.1616
2016-04-11,12:00,0.85207,3.4212,-2.55492,1.014,2.93165,-1.91765
2016-04-12,12:00,0.666749,3.30165,-2.6349,1.262,3.16552,-1.90353
2016-04-13,12:00,1.05636,2.97091,-1.91455,1.28313,2.72967,-1.44654
2016-04-14,12:00,1.28416,2.43579,-1.15163,0.578517,1.65196,-1.07344
2016-04-15,12:00,1.29295,2.86185,-1.5689,0.540222,2.24563,-1.70541
2016-04-16,12:00,1.59926,2.82423,-1.22496,0.883185,2.33241,-1.44923
2016-04-17,12:00,1.75558,3.03695,-1.28137,1.66064,2.80641,-1.14577
2016-04-18,12:00,1.76312,2.84363,-1.08051,0.773413,2.68808,-1.91467
2016-04-19,12:00,1.46626,2.94386,-1.4776,0.763071,2.39558,-1.63251
2016-04-20,12:00,1.34186,3.48011,-2.13824,0.681429,2.70759,-2.02616
2016-04-21,12:00,0.826562,3.11063,-2.28407,1.07219,2.57976,-1.50758
2016-04-22,12:00,1.40173,2.93545,-1.53372,1.17369,2.57071,-1.39702
2016-04-23,12:00,1.26162,2.44092,-1.1793,0.957135,2.08993,-1.13279
2016-04-24,12:00,1.05329,2.33366,-1.51203,0.673599,2.18437,-1.51077
2016-04-25,12:00,1.15021,2.54577,-1.39556,0.813463,1.86955,-1.05608
2016-04-26,12:00,1.17344,2.94022,-1.76678,0.712806,2.03793,-1.32512
2016-04-27,12:00,1.08199,2.42672,-1.34473,1.12414,2.11744,-0.993301
2016-04-28,12:00,1.59705,2.02981,-0.432762,1.36257,1.94575,-0.583177
2016-04-29,12:00,1.53986,3.03148,-1.49162,0.9889,2.4113,-1.4224
2016-04-30,12:00,1.43476,3.69625,-2.26149,0.938888,3.0849,-2.14601
2016-05-01,12:00,1.00624,3.52249,-2.51625,0.908086,3.12301,-2.21492
2016-05-02,12:00,0.98726,4.3743,-3.38704,0.544069,3.13544,-2.59137
2016-05-03,12:00,1.53476,5.21133,-3.67656,1.07604,3.92354,-2.8475
2016-05-04,12:00,1.10243,6.03806,-4.93562,2.13822,4.43594,-2.29772
2016-05-05,12:00,0.721512,5.46303,-4.74152,1.88512,4.45549,-2.57036
2016-05-06,12:00,0.703218,5.82326,-5.12004,1.5604,4.32908,-2.76868
2016-05-07,12:00,2.26551,6.09399,-2.34749,1.43908,5.22808,-3.789
2016-05-08,12:00,2.10753,7.61273,-5.5052,1.24849,5.5324,-4.28391
